call_id,chunk_id,date,duration,speaker,transcript
60,60_4,2024-12-20,31200,Agent,Agent: Fixed on our end.
60,60_5,2024-12-20,31200,Caller,Caller: Try again—works! Thanks.
61,61_1,2023-01-02,21600,Caller,"Caller: Hi, can I customize a product like engraving on a mug?"
61,61_2,2023-01-02,21600,Agent,"Agent: Yes, for $5 extra."
61,61_3,2023-01-02,21600,Caller,Caller: What font options?
61,61_4,2023-01-02,21600,Agent,Agent: Several—script or block.
61,61_5,2023-01-02,21600,Caller,Caller: Script please. Add it.
62,62_1,2023-02-17,33300,Caller,"Caller: My package never showed up—tracking says delivered, but it's not here."
62,62_2,2023-02-17,33300,Agent,Agent: Possible lost. Resend or refund?
62,62_3,2023-02-17,33300,Caller,"Caller: Resend, please."
62,62_4,2023-02-17,33300,Agent,Agent: New one shipping today.
62,62_5,2023-02-17,33300,Caller,Caller: Thanks for resolving.
63,63_1,2023-03-01,19200,Caller,"Caller: Hello, any senior discounts available?"
63,63_2,2023-03-01,19200,Agent,Agent: 5% off for 65+.
63,63_3,2023-03-01,19200,Caller,Caller: How to verify?
63,63_4,2023-03-01,19200,Agent,Agent: At checkout with ID.
63,63_5,2023-03-01,19200,Caller,Caller: Noted. Thanks.
64,64_1,2023-04-16,29400,Caller,Caller: The perfume scent is overpowering—not what I expected.
64,64_2,2023-04-16,29400,Agent,Agent: Scents are subjective. Return okay?
64,64_3,2023-04-16,29400,Caller,"Caller: Yes, please."
64,64_4,2023-04-16,29400,Agent,Agent: Label sent.
64,64_5,2023-04-16,29400,Caller,Caller: Appreciate the policy.
65,65_1,2023-05-28,24300,Caller,"Caller: Hi, can I bundle a camera with accessories for a deal?"
65,65_2,2023-05-28,24300,Agent,"Agent: Yes, 20% savings bundle."
65,65_3,2023-05-28,24300,Caller,Caller: Include tripod?
65,65_4,2023-05-28,24300,Agent,Agent: Added to cart.
65,65_5,2023-05-28,24300,Caller,Caller: Ready to buy. Thanks!
66,66_1,2023-06-10,26700,Caller,Caller: The app crashes every time I log in.
66,66_2,2023-06-10,26700,Agent,Agent: Update installed?
66,66_3,2023-06-10,26700,Caller,Caller: Yes.
66,66_4,2023-06-10,26700,Agent,Agent: Reinstall app.
66,66_5,2023-06-10,26700,Caller,Caller: Fixed now. Great tip.
67,67_1,2023-07-25,18300,Caller,"Caller: Hello, what about import duties for international orders?"
67,67_2,2023-07-25,18300,Agent,Agent: Customers pay any duties.
67,67_3,2023-07-25,18300,Caller,Caller: Can you estimate for $100 order?
67,67_4,2023-07-25,18300,Agent,"Agent: Varies by country, around 10-20%."
67,67_5,2023-07-25,18300,Caller,"Caller: Okay, thanks."
68,68_1,2023-08-07,33600,Caller,Caller: You've sent the wrong size twice now—I'm getting frustrated.
68,68_2,2023-08-07,33600,Agent,Agent: Deep apologies. System glitch noted.
68,68_3,2023-08-07,33600,Caller,Caller: Can you upgrade to next size free?
68,68_4,2023-08-07,33600,Agent,"Agent: Yes, and free shipping."
68,68_5,2023-08-07,33600,Caller,Caller: That helps. Thanks.
69,69_1,2023-09-22,17400,Caller,"Caller: Hi, how do I track the status of my return?"
69,69_2,2023-09-22,17400,Agent,Agent: Have you shipped it back?
69,69_3,2023-09-22,17400,Caller,"Caller: Yes, last week."
69,69_4,2023-09-22,17400,Agent,Agent: Received—refund processing.
69,69_5,2023-09-22,17400,Caller,Caller: How long?
69,69_6,2023-09-22,17400,Agent,Agent: 3-5 days.
70,70_1,2023-10-04,29700,Caller,Caller: These light bulbs burnt out after a day—poor quality.
70,70_2,2023-10-04,29700,Agent,Agent: Possible bad batch. Replace?
70,70_3,2023-10-04,29700,Caller,"Caller: All four, please."
70,70_4,2023-10-04,29700,Agent,Agent: New set shipping.
70,70_5,2023-10-04,29700,Caller,Caller: Thanks for the replacement.
71,71_1,2023-11-19,23700,Caller,"Caller: Hello, military discount available?"
71,71_2,2023-11-19,23700,Agent,Agent: 15% with ID verification.
71,71_3,2023-11-19,23700,Caller,Caller: Online code?
71,71_4,2023-11-19,23700,Agent,Agent: Use MIL15.
71,71_5,2023-11-19,23700,Caller,Caller: Applied successfully. Thanks!
72,72_1,2023-12-01,25800,Caller,Caller: Your site is loading really slowly today.
72,72_2,2023-12-01,25800,Agent,Agent: High traffic—sorry. Order by phone?
72,72_3,2023-12-01,25800,Caller,"Caller: Yes, let's do that."
72,72_4,2023-12-01,25800,Agent,Agent: What items?
72,72_5,2023-12-01,25800,Caller,Caller: Two books and a mug.
73,73_1,2025-01-14,20400,Caller,"Caller: Hi, hypoallergenic jewelry options?"
73,73_2,2025-01-14,20400,Agent,Agent: Nickel-free earrings and more.
73,73_3,2025-01-14,20400,Caller,Caller: Specific for sensitive ears?
73,73_4,2025-01-14,20400,Agent,"Agent: Yes, titanium posts."
73,73_5,2025-01-14,20400,Caller,Caller: I'll take a pair.
74,74_1,2025-02-26,32100,Caller,Caller: My order was cancelled without any notice—why?
74,74_2,2025-02-26,32100,Agent,Agent: Item went out of stock suddenly.
74,74_3,2025-02-26,32100,Caller,Caller: You should notify customers better.
74,74_4,2025-02-26,32100,Agent,Agent: We're improving notifications. Refund issued.
74,74_5,2025-02-26,32100,Caller,"Caller: Okay, thanks."
75,75_1,2025-03-10,22500,Caller,"Caller: Hello, do you rent out products like formal dresses for events?"
75,75_2,2025-03-10,22500,Agent,"Agent: Yes, select dresses available for rent."
75,75_3,2025-03-10,22500,Caller,Caller: Sizes and styles?
75,75_4,2025-03-10,22500,Agent,"Agent: Sizes 2-16, various colors."
75,75_5,2025-03-10,22500,Caller,Caller: Book a red one in size 8.
76,76_1,2025-04-25,27000,Caller,"Caller: The product manual came in Spanish, but I need English."
76,76_2,2025-04-25,27000,Agent,Agent: Apologies—I'll send the English PDF.
76,76_3,2025-04-25,27000,Caller,Caller: Email to manualneed@email.com.
76,76_4,2025-04-25,27000,Agent,Agent: Sent. Check inbox.
76,76_5,2025-04-25,27000,Caller,Caller: Got it. Thanks!
77,77_1,2025-05-07,19500,Caller,"Caller: Hi, teacher discount program?"
77,77_2,2025-05-07,19500,Agent,Agent: 10% off with school ID.
77,77_3,2025-05-07,19500,Caller,Caller: How to submit proof?
77,77_4,2025-05-07,19500,Agent,Agent: Email it to us.
77,77_5,2025-05-07,19500,Caller,Caller: Sending now.
78,78_1,2025-06-22,31500,Caller,Caller: The fabric on my new shirt faded after one wash.
78,78_2,2025-06-22,31500,Agent,Agent: Did you follow the care instructions?
78,78_3,2025-06-22,31500,Caller,"Caller: Yes, cold water and all."
78,78_4,2025-06-22,31500,Agent,Agent: Must be defective—refund?
78,78_5,2025-06-22,31500,Caller,"Caller: Yes, please. Thanks."
79,79_1,2025-07-04,21600,Caller,"Caller: Hello, your live chat isn't working right now."
79,79_2,2025-07-04,21600,Agent,Agent: Tech issue—sorry. What's your question?
79,79_3,2025-07-04,21600,Caller,Caller: Order status for 66778.
79,79_4,2025-07-04,21600,Agent,Agent: Shipped yesterday.
79,79_5,2025-07-04,21600,Caller,Caller: Good to know.
80,80_1,2025-08-19,26400,Caller,Caller: My promo codes aren't stacking on the order.
80,80_2,2025-08-19,26400,Agent,Agent: Only one per order allowed.
80,80_3,2025-08-19,26400,Caller,Caller: Can I use the better one?
80,80_4,2025-08-19,26400,Agent,"Agent: Yes, apply the highest discount."
80,80_5,2025-08-19,26400,Caller,Caller: Done. Thanks!
81,81_1,2025-09-01,18600,Caller,"Caller: Hi, is your coffee sustainably sourced?"
81,81_2,2025-09-01,18600,Agent,"Agent: Yes, fair trade certified."
81,81_3,2025-09-01,18600,Caller,Caller: Great for ethics.
81,81_4,2025-09-01,18600,Agent,Agent: We prioritize that.
81,81_5,2025-09-01,18600,Caller,Caller: Ordering now.
82,82_1,2025-10-16,30900,Caller,"Caller: Wrong billing address was used, causing extra fees."
82,82_2,2025-10-16,30900,Agent,Agent: Let's update it immediately.
82,82_3,2025-10-16,30900,Caller,Caller: And refund the difference?
82,82_4,2025-10-16,30900,Agent,"Agent: Yes, processed."
82,82_5,2025-10-16,30900,Caller,Caller: Thanks for correcting.
83,83_1,2024-11-28,24000,Caller,"Caller: Hello, do you have an affiliate program I can join?"
83,83_2,2024-11-28,24000,Agent,"Agent: Yes, sign up on our site for 5% commissions."
83,83_3,2024-11-28,24000,Caller,Caller: Sounds good.
83,83_4,2024-11-28,24000,Agent,Agent: Approval in 24 hours.
83,83_5,2024-11-28,24000,Caller,Caller: Joining now.
84,84_1,2024-12-10,25500,Caller,Caller: This item is discontinued—any similar alternatives?
84,84_2,2024-12-10,25500,Agent,"Agent: Yes, upgraded model with better features."
84,84_3,2024-12-10,25500,Caller,Caller: Compare specs?
84,84_4,2024-12-10,25500,Agent,Agent: Improved camera and battery.
84,84_5,2024-12-10,25500,Caller,Caller: Switch to that. Thanks.
85,85_1,2024-01-25,21000,Caller,"Caller: Hi, stuck in a password reset loop on the site."
85,85_2,2024-01-25,21000,Agent,Agent: Clear your browser cookies first.
85,85_3,2024-01-25,21000,Caller,Caller: Still looping.
85,85_4,2024-01-25,21000,Agent,Agent: I'll reset manually.
85,85_5,2024-01-25,21000,Caller,Caller: Now it works.
86,86_1,2024-02-07,29400,Caller,Caller: The vase I got cracked during shipping—it's fragile.
86,86_2,2024-02-07,29400,Agent,"Agent: Sorry, we'll refund and improve packing."
86,86_3,2024-02-07,29400,Caller,"Caller: Yes, please."
86,86_4,2024-02-07,29400,Agent,Agent: Refund done.
86,86_5,2024-02-07,29400,Caller,Caller: Thanks.
87,87_1,2024-03-22,23100,Caller,"Caller: Hello, is there a buy-one-get-one deal on socks?"
87,87_2,2024-03-22,23100,Agent,"Agent: Yes, mix and match."
87,87_3,2024-03-22,23100,Caller,Caller: How does it apply?
87,87_4,2024-03-22,23100,Agent,Agent: Auto in cart.
87,87_5,2024-03-22,23100,Caller,Caller: Awesome.
88,88_1,2024-04-04,27600,Caller,Caller: Delivery estimate was wrong—it's late.
88,88_2,2024-04-04,27600,Agent,Agent: Glitch in system.
88,88_3,2024-04-04,27600,Caller,Caller: Update please.
88,88_4,2024-04-04,27600,Agent,Agent: New ETA tomorrow.
88,88_5,2024-04-04,27600,Caller,Caller: Monitor it. Thanks.
89,89_1,2024-05-19,18900,Caller,"Caller: Hi, are snacks gluten-free?"
89,89_2,2024-05-19,18900,Agent,Agent: Marked on packaging.
89,89_3,2024-05-19,18900,Caller,Caller: This one?
89,89_4,2024-05-19,18900,Agent,"Agent: Yes, certified."
89,89_5,2024-05-19,18900,Caller,Caller: Adding to cart.
90,90_1,2024-06-01,31800,Caller,Caller: I think my account was hacked—strange orders.
90,90_2,2024-06-01,31800,Agent,Agent: Change password now.
90,90_3,2024-06-01,31800,Caller,"Caller: Done, cancel those orders."
90,90_4,2024-06-01,31800,Agent,Agent: Cancelled and secured.
90,90_5,2024-06-01,31800,Caller,Caller: Relieved. Thanks.
91,91_1,2024-07-16,23400,Caller,"Caller: Hello, can you extend the flash sale? I missed it."
91,91_2,2024-07-16,23400,Agent,"Agent: Unfortunately not, but another soon."
91,91_3,2024-07-16,23400,Caller,Caller: Set an alert?
91,91_4,2024-07-16,23400,Agent,"Agent: Yes, subscribed you."
91,91_5,2024-07-16,23400,Caller,Caller: Thanks.
92,92_1,2024-08-28,26100,Caller,Caller: The belt buckle snapped off already.
92,92_2,2024-08-28,26100,Agent,Agent: Covered under warranty.
92,92_3,2024-08-28,26100,Caller,Caller: Photo sent.
92,92_4,2024-08-28,26100,Agent,Agent: Replace approved.
92,92_5,2024-08-28,26100,Caller,Caller: New one soon?
93,93_1,2024-09-10,20100,Caller,"Caller: Hi, returns from international addresses?"
93,93_2,2024-09-10,20100,Agent,"Agent: Yes, but you pay shipping."
93,93_3,2024-09-10,20100,Caller,Caller: Estimated cost?
93,93_4,2024-09-10,20100,Agent,"Agent: Depends, $20-30."
93,93_5,2024-09-10,20100,Caller,Caller: Noted.
94,94_1,2024-10-25,30000,Caller,Caller: My order duplicated somehow—two charges.
94,94_2,2024-10-25,30000,Agent,Agent: Cancel one and refund.
94,94_3,2024-10-25,30000,Caller,"Caller: Yes, please."
94,94_4,2024-10-25,30000,Agent,Agent: Handled.
94,94_5,2024-10-25,30000,Caller,Caller: Thanks for fixing.
95,95_1,2024-11-07,21900,Caller,"Caller: Hello, what color options for this bag?"
95,95_2,2024-11-07,21900,Agent,"Agent: Red, blue, black."
95,95_3,2024-11-07,21900,Caller,Caller: Green available?
95,95_4,2024-11-07,21900,Agent,"Agent: Out, sorry."
95,95_5,2024-11-07,21900,Caller,Caller: Blue it is.
96,96_1,2024-12-22,28200,Caller,Caller: Site isn't optimized for mobile—hard to navigate.
96,96_2,2024-12-22,28200,Agent,Agent: Try our app for better experience.
96,96_3,2024-12-22,28200,Caller,Caller: Link please.
96,96_4,2024-12-22,28200,Agent,Agent: Sent via text.
96,96_5,2024-12-22,28200,Caller,Caller: Downloading. Thanks.
97,97_1,2023-01-04,19200,Caller,"Caller: Hi, policy on reselling your products?"
97,97_2,2023-01-04,19200,Agent,"Agent: No issues, go ahead."
97,97_3,2023-01-04,19200,Caller,Caller: Good to know.
97,97_4,2023-01-04,19200,Agent,Agent: Happy selling.
97,97_5,2023-01-04,19200,Caller,Caller: Thanks!
98,98_1,2023-02-19,30900,Caller,Caller: Printer ink is leaking everywhere.
98,98_2,2023-02-19,30900,Agent,Agent: Seal intact?
98,98_3,2023-02-19,30900,Caller,Caller: Yes.
98,98_4,2023-02-19,30900,Agent,Agent: Defective—replace.
98,98_5,2023-02-19,30900,Caller,Caller: Send new cartridge.
99,99_1,2023-03-03,22200,Caller,"Caller: Hello, what's included in VIP membership?"
99,99_2,2023-03-03,22200,Agent,"Agent: Free shipping, early access."
99,99_3,2023-03-03,22200,Caller,Caller: Cost per year?
99,99_4,2023-03-03,22200,Agent,Agent: $99.
99,99_5,2023-03-03,22200,Caller,Caller: Signing up.
100,100_1,2023-04-18,26700,Caller,Caller: Package was rerouted to the wrong city.
100,100_2,2023-04-18,26700,Agent,Agent: Let's correct the address.
100,100_3,2023-04-18,26700,Caller,Caller: Update to current one.
100,100_4,2023-04-18,26700,Agent,"Agent: Fixed, arriving soon."
100,100_5,2023-04-18,26700,Caller,Caller: Thanks for the help.
